mfcc_1_mu,mfcc_1_sd,mfcc_2_mu,mfcc_2_sd,mfcc_3_mu,mfcc_3_sd,mfcc_4_mu,mfcc_4_sd,mfcc_5_mu,mfcc_5_sd,mfcc_6_mu,mfcc_6_sd,mfcc_7_mu,mfcc_7_sd,mfcc_8_mu,mfcc_8_sd,mfcc_9_mu,mfcc_9_sd,mfcc_10_mu,mfcc_10_sd,mfcc_11_mu,mfcc_11_sd,mfcc_12_mu,mfcc_12_sd,mfcc_13_mu,mfcc_13_sd,sex,Class
4.138010585,2.137200203,-2.947391538,1.533143526,-2.621639231,1.675340331,-2.089308872,1.162760367,-0.617140846,0.509908574,-0.217326544,0.609509642,-0.474759,0.422316623,-0.78135559,0.492719874,-0.599888133,0.621123174,-0.998987179,0.436276116,-0.591910256,0.321435685,-0.377080538,0.26844242,-0.267036026,0.407250371,1,4
2.225639163,2.848010816,-4.567413953,2.06860509,-0.578807814,1.237179746,-1.136539295,1.618717784,-0.636139259,1.246689306,-0.549959884,0.880530512,-0.089600023,0.536473933,-0.14773486,0.671634732,-0.063404442,0.691415773,-0.101319419,0.559466886,0.058913777,0.46147052,0.266308058,0.51680493,0.242836535,0.603546036,1,0
4.198735294,1.019274179,-2.417053765,2.145854408,-0.131345294,1.055856247,-1.44466,0.802141004,-0.389477588,0.82940893,-0.796895941,0.69151052,-0.099577676,0.314086552,-0.728108294,0.981653005,0.083804347,0.288996764,-0.554345118,0.456839958,-0.193205294,0.539534318,-0.216521353,0.538354087,-0.230105882,0.289615468,0,5
2.177493919,1.862950323,-3.111783981,3.193575052,-0.347558108,2.002549464,-0.847507486,1.013440455,-0.297577314,1.198957639,-0.934275351,0.615385596,-0.588086162,0.552477391,-0.089756614,0.585450967,-0.229400784,0.521147875,0.07495773,0.470939374,-0.183631,0.362699605,-0.280322081,0.80936061,-0.311839273,0.363938249,0,0
1.455333913,0.971809441,-4.087971304,2.841689183,1.02905913,1.430731218,-0.413472696,1.347105779,0.745256561,1.040140895,0.385541396,0.608530827,0.256099696,0.58206679,-0.244473,0.999341312,0.189665,0.508960594,-0.348593296,0.510953435,-0.21642133,0.41173557,-0.177929304,0.39876931,-0.15680187,0.403900162,0,5
3.471411176,2.800757561,-3.420731373,1.164963474,-1.231482804,1.62698411,-1.372098039,0.778759483,-1.793017176,1.28762818,-1.017682529,0.733376217,0.002053986,0.608033874,0.102646412,0.556941117,-0.54030281,0.506315298,-0.227269071,0.51769578,-0.595483373,0.698767931,-0.165115094,0.500993621,-0.599889588,0.693240871,1,3
0.359032095,1.739500518,-1.774790476,0.901546309,0.34483069,0.656776577,-1.278967786,0.950238741,-0.62415619,0.315490513,-0.811207774,0.533312754,-0.504797786,0.662669816,-0.384274693,0.355185984,0.377846548,0.361532997,0.119562874,0.317405204,-0.07381381,0.574423834,-0.379591881,0.405157467,0.322171095,0.386611135,0,3
3.635964839,1.606095746,-2.559787097,0.53864203,-0.786404065,1.420202458,-2.121424084,1.322833224,-0.985730323,0.568119743,-0.734865116,0.872915754,-0.729772387,0.355258362,-0.729442445,0.649238332,0.2269222,0.407016809,-0.394595355,0.339362533,-0.82421998,0.491573218,-0.823877065,0.38853866,-0.248486,0.452163892,0,7
1.450255122,1.532454366,-2.552724634,2.999914602,-0.520880878,1.750069246,-1.751352732,0.811722286,0.563122195,0.932089159,0.104260488,0.817356556,0.436124927,0.688022399,-0.145572268,0.541582694,0.538962366,0.376214649,0.316947244,0.636528996,-0.394906293,0.538053799,0.00875181,0.420233614,-0.056365,0.574227764,0,7
2.262723432,2.048462972,-2.466390909,1.751983263,-0.884512316,1.281645161,-2.243471591,1.587449761,-0.448100148,0.825772861,-0.008551,0.691814682,0.359895727,0.512820059,-0.667995,0.535227995,0.127050636,0.556139405,-0.242977902,0.331817477,-0.506184545,0.358095269,-0.588725455,0.378813592,-0.26849465,0.351538151,0,7
1.994496531,2.120635868,-4.7094375,2.123568662,0.232560219,1.207560495,-1.290516563,1.231462481,-0.089447875,1.086630139,-0.226877875,0.66400513,0.184759975,0.497675087,-0.639234344,0.829259456,0.168638688,0.716150283,-0.202231656,0.521835375,-0.279960859,0.438650523,-0.268252163,0.703252044,-0.233658688,0.516168951,0,5
0.769562821,2.008835757,-0.900962026,0.785764043,1.285413333,1.506131641,0.137882154,1.136127523,-0.64698,0.62202651,-0.984644513,0.758603619,-0.493685026,0.375621313,-0.690938721,1.024293678,-0.076397426,0.454036541,-0.558213603,0.418926469,-0.082958026,0.410562557,-0.161190846,0.298038853,-0.163901051,0.347138573,0,2
4.64624,2.706138095,-5.100286538,1.094498513,-1.89277275,1.192802289,-2.685186923,1.069325684,-0.091760253,0.69676944,-0.007544869,0.971503235,-0.955649808,0.918026416,-0.168907173,0.516910203,-0.530952096,0.501269584,-0.411544619,0.677083944,-0.494534442,0.852566664,0.746232096,0.561518272,0.667369885,0.65759728,1,7
3.631445,1.746580845,-2.107058333,1.267223381,-1.068206429,1.226502212,-1.97296881,1.150283917,-0.226367319,0.526637975,1.068971476,0.479250717,0.382898171,0.536537505,-0.093795643,0.536893353,0.071724214,0.590833043,-0.429459881,0.561954051,-0.797655357,0.343366032,-0.671017214,0.451573417,-0.036062795,0.476356,0,4
4.729600417,2.34393489,-1.879661688,1.020525373,-0.865317417,1.153634214,-1.805421229,1.227507382,-0.976859853,0.836527796,-0.02134725,0.78547762,0.050334833,0.498669456,-1.116435,0.470976507,-0.400749354,0.658688776,-0.087285754,0.329837915,-0.832900979,0.541131237,-0.734422688,0.472324152,-0.140420202,0.430579191,0,4
2.049260488,1.626118615,-3.091680488,0.70921221,-2.417820244,1.522308061,-2.176289683,1.116498998,-0.16638726,0.483488137,-0.126243934,0.815738335,-0.977555122,0.33005024,-0.777301878,0.484794738,-0.361296617,0.396871067,-0.690864317,0.339734343,-0.507442729,0.30040712,-0.090649368,0.288271665,-0.36216622,0.295384983,1,4
0.088372225,3.104646829,-2.4711085,0.496190065,-0.00176525,2.135744947,-0.831577925,1.37117107,-0.843430325,0.974778567,-0.8033514,0.748134214,-0.257925858,0.518309163,-0.906667613,0.864625527,-0.81280385,0.942001211,-0.696717475,0.674112487,-0.04619535,0.464429123,-0.006278045,0.401990169,-0.3722159,0.560146482,1,2
2.151554889,0.728600875,-2.911451111,0.501228248,-0.148270189,0.730094334,-1.4962686,0.796189231,-1.407933556,0.508592234,-0.895243222,0.381065993,0.116900871,0.559214698,-0.925144444,0.546674024,-0.6393602,0.401406593,-1.102659556,0.237198313,-0.255579933,0.394786668,-0.684375978,0.429585231,-0.256836653,0.353685559,1,8
1.196675111,2.528928694,-2.903822222,0.833712123,-0.152365844,1.248645136,-1.241340422,0.914187928,-1.173672489,0.833636114,-0.9388784,0.817057991,-0.236725911,0.647623746,-0.327582676,0.66322361,-0.33019646,0.463404075,-0.699012911,0.701002369,-0.041637233,0.446178191,-0.276386753,0.48162684,-0.271557778,0.588918951,1,3
4.011560488,1.877537959,-2.153333415,0.741091008,-2.48513122,1.812925741,-2.233928171,1.022828882,-0.84264578,0.53479796,-0.503859666,0.413333342,-0.584632976,0.421376811,-0.721334871,0.865504633,-0.296560122,0.479716234,-0.285229244,0.475287187,-0.836516488,0.406119791,-0.478775195,0.319882076,-0.040295073,0.50946006,0,4
1.943172414,1.502672003,-1.911866483,2.263632051,0.045775138,1.688282228,-1.580475138,1.377138232,-0.693950655,0.614781495,-0.662793,0.655912219,0.032161,0.739875159,-0.611796586,0.459789767,-0.180686934,0.535848893,-0.487234379,0.527607501,-0.164585,0.6279591,-0.104075655,0.376503864,-0.11606231,0.327385738,0,9
3.703737097,1.979036134,-1.863106452,0.556709956,-1.380063323,1.7253082,-1.653330774,1.299898683,-0.185521097,0.671717241,-0.216317452,0.55218973,-0.044111506,0.522681532,-0.599039161,0.4714402,0.117490839,0.463602907,-0.394492923,0.338538867,-0.757630387,0.332858871,-0.317793774,0.317683336,-0.19999829,0.341229626,0,7
-0.159160862,4.061069388,-3.840591379,2.296700831,-0.583791793,2.186006308,-0.812879086,1.30851321,-0.367022414,1.335126883,-0.404148445,0.88440653,0.086189479,0.599727428,-0.264709914,0.768015848,-0.083713793,0.564032415,-0.10285819,0.742179524,-0.043433569,0.843510192,0.09810019,0.522890354,0.123409931,0.52259507,1,6
1.274829333,3.325054493,-2.35129,0.556979494,-0.223909556,1.607134296,-1.188230267,1.090579106,-1.216172667,0.942781474,-1.324551111,0.918118275,-0.168775004,0.672590078,-0.876719844,0.914033647,-0.309187044,0.532534903,-0.814516356,0.71334712,0.1269444,0.430807529,-0.426089422,0.452798358,-0.417300829,0.538864845,1,2
1.371571915,2.819369151,-3.111019149,0.707148036,-0.340412853,0.995008974,-1.391429,0.832712617,-1.668090617,1.025465984,-1.149495511,0.569441245,-0.061981911,0.668893875,-0.387393872,0.796187221,-0.399637768,0.452013874,-0.621337553,0.651564052,-0.05058783,0.598270614,-0.341413255,0.58694203,-0.216436489,0.704339263,1,3
1.437997105,3.104196313,-2.848689605,2.741895567,-0.134476,1.037956294,-0.584695395,1.024624713,-0.624550342,0.657675187,-0.239170876,0.753343753,0.347216316,0.697601456,0.059806026,0.629526645,-0.062107816,0.597455983,-0.084057868,0.493859731,-0.193342947,0.615557251,-0.041980176,0.434914243,-0.113501414,0.320008224,0,1
1.904803666,1.2669477,-3.857396552,1.924994534,-0.756395,0.940419553,-1.973781034,0.965095559,-1.249765914,1.081037374,-0.425470276,1.044120476,0.369803828,1.063424437,-0.651736138,0.823499909,-0.342042621,0.47423267,-0.909041345,0.765403873,-0.230862104,0.523769838,-0.02272331,0.576917382,-0.347826138,0.480218252,1,1
1.636612271,2.477508438,-2.91394375,0.782215339,-0.650240056,1.184520082,-1.534854083,0.899221025,-1.389632479,1.06664386,-1.183836354,0.728217489,-0.475869208,0.973681251,-0.104488354,0.576884042,-0.216917075,0.358734533,-0.421537958,0.485884204,-0.254127583,0.602790724,-0.373612188,0.418366171,-0.497657917,0.508683797,1,3
3.530194303,1.790014677,-5.186651212,3.37687039,0.300360576,1.124785822,-1.08939897,0.613014101,-0.143667758,0.949406015,-0.092813727,0.584598078,-0.129283848,0.700299615,0.119109727,0.413546996,0.366661361,0.509114891,0.140079424,0.436180453,-0.396173006,0.532087842,0.217001455,0.400610613,0.034303636,0.290895425,0,0
1.019076452,1.804494505,-3.924529032,2.713978318,0.140002581,1.141924982,-0.986165097,0.779068623,-0.512139968,1.094474244,-0.128884148,0.494011719,-0.551243968,0.537806669,0.105081742,0.771435573,0.418014258,0.563646919,0.285873226,0.374432914,-0.201196355,0.402031947,0.198024774,0.453069618,-0.310205903,0.434480987,0,0
-1.061072156,2.637664662,-3.706835556,3.091381008,1.003741464,0.658275253,-0.204261178,1.044636381,0.237296644,0.723974565,-0.175110067,0.663465274,0.060131667,0.59502839,0.032569133,0.709374783,0.256864902,0.474589348,0.126827933,0.459661127,-0.031085311,0.53954502,-0.003421511,0.450059621,0.045337991,0.389523897,0,6
0.353477089,2.981267555,-3.7290125,1.933498104,-0.424418661,1.607020584,-1.245944013,1.350950076,-0.927708357,1.153349738,-0.924743607,0.966990801,-0.057480071,0.611816358,-0.226134134,0.598906822,-0.020248273,0.555465553,-0.119139304,0.655937036,0.263176686,0.488005095,0.161750786,0.707707693,0.366671018,1.006206082,1,6
3.179780417,3.042281858,-5.053139583,1.206910167,-1.142296042,2.041025736,-1.957742313,1.28409865,-0.730061771,0.905251851,-0.568261594,1.312060965,-1.054359854,0.704498745,-0.621297033,0.835949227,-0.561599785,0.505395503,-0.280173973,0.469697209,0.273844596,0.446523648,0.548244896,0.485445499,0.980800104,0.818181219,1,9
0.736591604,2.671833138,-3.8026875,2.592063079,0.467711104,0.87011474,-0.696913263,0.761446084,-0.188355708,0.959982792,-0.768289279,0.986603282,-0.207461,0.638478527,-0.329359167,0.788083106,0.236307375,0.646578066,-0.062371958,0.528554092,0.133678313,0.815763283,0.127512854,0.681610897,-0.069082242,0.453008276,0,6
2.344313617,0.395464098,-2.99256383,0.507917399,0.33567466,0.756543646,-1.043185553,0.795824755,-1.639082128,0.626870532,-1.278216383,0.259932011,-0.358553617,0.732171468,-1.430491277,0.783264818,-0.43531883,0.599845188,-1.17403,0.3713445,-0.583146064,0.207001214,-0.826802553,0.521413468,-0.474195021,0.495988474,1,8
-0.410464067,3.487440689,-4.081808889,2.240394692,0.310185244,1.497403092,-0.540641356,0.801942815,-0.5726112,1.245171997,-0.383155291,0.690866409,0.1405456,0.612223542,0.154679178,0.659079122,-0.071233089,0.488658475,-0.161871844,0.86322744,0.433586038,0.644736028,0.048086378,0.412167423,-0.148526089,0.599927496,1,6
3.178042444,1.183848955,-4.816042222,1.095422852,-0.249885044,1.018588148,-1.577318956,0.815591785,-1.985066667,0.823791532,-1.135106889,0.458913297,-0.554158956,0.55988955,-0.949275911,0.892430732,-0.592194807,0.615214133,-0.763656467,0.336903745,-0.261412378,0.377793517,-0.360993889,0.571466399,-0.1035794,0.472003064,1,8
-0.466004063,1.940014688,-3.837978125,1.88145672,0.312273031,0.735323428,-0.978952875,1.30324605,-0.479554688,0.911091334,-0.440341844,0.932126863,-0.067245938,0.509288966,-0.227126313,0.713809022,0.00248625,0.35048963,-0.340572438,0.629435527,-0.142682631,0.433318273,-0.053195909,0.4202427,-0.075169563,0.424119844,1,0
0.5572835,2.509875195,-2.748725,0.545430171,-1.09092955,1.154105843,-1.573293975,0.948958542,-0.2925155,0.474114191,0.079822998,0.443185787,-0.178832425,0.412326996,-0.570089325,0.366484592,-0.1655115,0.246127491,-0.89599035,0.537600366,-0.329334775,0.475516947,-0.239005335,0.421283772,-0.48224785,0.334022628,1,4
3.290104211,2.571708759,-1.738111711,2.24636811,-1.607316842,1.932589186,-1.318090774,0.7238473,-1.232494474,0.699071488,-0.478142934,0.610852408,-0.193669211,0.701003529,-0.205883474,0.724230059,-0.708259842,0.523059235,-0.612780974,0.528957545,-0.579526158,0.656573992,-0.581224643,0.474394228,0.031295403,0.589272119,0,1
0.902827083,3.303110195,-3.480479167,1.421517466,-0.582410625,1.820085209,-0.646887683,1.044585491,-0.948607771,0.959329769,-0.917172838,0.831098644,-0.654034625,0.593421317,-0.627799646,0.892573027,-0.903407021,0.756776904,-0.917852104,0.839899511,0.04489814,0.519045324,0.1035986,0.453607764,-0.230128463,0.431588178,1,2
0.96065641,2.870179446,-3.386602564,0.703250361,-0.725347821,1.27238288,-1.445118179,0.945614481,-0.234622769,0.729880027,-0.631383969,0.728659087,-0.529460744,0.812886439,-0.669240513,0.732034749,-0.479045333,0.506697381,-0.569427872,0.554050077,-0.340782731,0.698689678,-0.145341849,0.437439644,-0.282462762,0.558888788,1,9
3.461218605,0.895465714,-1.377138605,0.69508766,0.429419953,1.394185081,-0.55454486,0.81616178,-0.42114706,0.587679169,-0.262512535,0.432987227,0.131039267,0.322240268,0.31242086,0.701618834,0.509883395,0.286115952,-0.696050628,0.345226973,-0.781593953,0.42189668,-0.485314326,0.363671384,-0.287695863,0.320450606,0,8
-0.408363488,3.181270004,-4.106434767,3.291555312,1.145285535,0.918945984,-0.610569488,1.352433663,0.412757372,0.81819968,-0.214856767,0.676274224,0.212693628,0.598080609,0.086063093,0.678248924,0.192998837,0.649365739,0.061773579,0.459313318,-0.043371372,0.592219974,0.232160628,0.529359742,-0.159310565,0.410531419,0,6
-0.002773261,2.09445928,-4.360447174,1.938542245,0.065358648,0.912275205,-0.612925109,1.100985133,-0.631705304,1.215790872,-0.247159213,0.732710939,-0.062908848,0.884075409,0.148447326,0.617310757,0.043702217,0.506562674,-0.302701674,0.909309216,0.00430087,0.501286335,0.123833348,0.337996999,-0.124602033,0.558191169,1,0
2.449293714,0.740605948,-3.630754286,1.636346918,0.786461571,0.909573271,-0.670080743,0.787642397,-0.032368857,0.784888307,-0.501082571,0.52228145,-0.174773314,0.549876645,-0.596333983,0.725520455,0.087566486,0.422093131,-0.524368143,0.407030171,-0.458610086,0.497220413,-0.227211743,0.339469553,-0.1308304,0.359312529,0,9
1.063696285,1.611356952,-3.287833333,0.452999558,-1.601322593,1.288462872,-1.991481852,1.070846723,0.055041556,0.951866112,-0.212323671,0.708079879,-0.825957159,0.716159824,-0.471688259,0.441161632,-0.449997267,0.362838781,-0.613218296,0.356251363,-0.48363063,0.383014595,-0.2277507,0.264262731,-0.307622363,0.376830776,1,7
0.544571273,3.202192238,-3.532640248,3.395779446,0.226169045,1.684734613,-0.699402818,1.729495761,-0.165193864,1.161382838,-0.212685011,0.868442675,-0.102410157,0.695398347,-0.480206795,0.880844051,0.241576477,0.558066686,0.003102907,0.437745665,0.139694955,0.688239869,-0.026442807,0.650738122,-0.16424525,0.498694935,0,6
2.712353636,2.29072453,-1.610138182,0.962130007,0.981753636,1.313691083,-1.285026727,1.070468193,-1.052012045,0.413736045,-2.060321273,0.797577101,-0.687752955,0.580878584,-0.722983955,0.738416307,-0.305999773,0.777933639,-0.421021136,0.443533856,-0.48645,0.448869169,-0.158519591,0.280349801,-0.611990955,0.420357605,0,2
0.08393075,2.300323851,-1.5429065,1.076041002,0.868676,0.79954638,-0.473100933,1.362022704,-0.747999848,0.717438114,-0.691612275,0.567747895,-0.195277125,0.40808326,-0.532265725,0.815329208,-0.051102881,0.361673666,-0.470029348,0.39444759,-0.06860405,0.468311973,-0.16039705,0.436552257,-0.0029184,0.293466566,0,2
2.531339152,1.773320525,-4.446048485,1.38761559,-1.092169576,2.56525635,-1.652106818,0.926664469,-0.348900727,1.125563117,-0.580253976,1.067040284,-0.702486091,1.088672921,-0.030306061,0.57359777,-0.510219636,0.778577165,-0.552268485,0.738034396,-0.025248455,0.509007612,-0.035074364,0.57895191,-0.006957915,0.540972835,1,9
3.450583611,1.330012969,-3.645758333,2.495042409,0.413963306,0.8348629,-1.417963878,1.281495794,-0.468505239,0.788541075,-0.615694333,0.391012046,0.074247083,0.493276864,-0.845973083,0.827314071,0.146420958,0.34576121,-0.206683489,0.350114148,-0.15234225,0.448290493,-0.557018167,0.697155072,-0.34055675,0.404191063,0,9
1.945595235,1.711623899,-2.752945588,1.418854826,-0.301103824,1.672431422,-0.521419324,0.842614756,-0.416458353,0.576142355,-0.769550882,0.572080957,-0.014364265,0.630720981,0.052840882,1.012149817,0.101712412,0.385724147,-0.223940635,0.369296193,-0.305291626,0.690591956,-0.385320588,0.605558718,-0.0603693,0.424245206,0,1
1.313555286,1.657446067,-3.841696429,2.361345111,0.880322321,0.754619278,-1.127470679,1.215904452,-0.416912607,0.941000055,-0.713903393,0.493468245,-0.644291429,0.712970248,-0.304420321,0.78449144,0.247905718,0.341328562,0.044657929,0.274689462,-0.04508315,0.450470879,0.061117057,0.507687612,-0.200017743,0.437401472,0,0
1.56278841,1.897940796,-3.361935436,3.115862377,0.939443564,0.883184251,-0.901905179,0.906322123,-0.138391795,0.927727715,-0.310376667,0.334509063,-0.383480154,0.783181671,-0.317437015,0.684077612,0.791529974,0.432475343,0.267361718,0.339392895,-0.070733949,0.478497049,-0.045098682,0.559461614,-0.117486795,0.342410946,0,0
2.197182211,1.851604449,-3.207035,2.416449508,-0.526869711,1.647966372,-1.739361368,1.292950832,-0.147974711,0.996835393,-0.7582955,0.789859041,-0.088610816,0.767377021,-0.766795737,0.694896671,0.218479421,0.43949299,0.173464237,0.536340991,-0.465110842,0.591974024,-0.574452474,0.827065481,-0.386660232,0.55596727,0,7
4.055836341,1.822125885,-3.515191951,2.292881141,-0.58344122,1.788548839,-1.363106195,0.835605058,-0.196357366,0.90024782,0.36215261,0.651909701,0.474674634,0.36117777,-0.051366677,0.373102463,0.32482788,0.291123565,-0.501152634,0.596650105,-0.661349195,0.674533879,-0.566844024,0.564800527,-0.02534851,0.421190855,0,7
1.892172321,2.65895737,-2.584164286,0.68232648,-0.453220054,1.348657021,-0.297708841,0.563842214,-1.170925179,0.801558432,-1.055108196,0.522453569,-0.851943625,0.619674159,-0.200359764,0.779051153,0.533374,0.358697381,-0.104304857,0.420705076,-0.499713143,0.586614212,-0.290980625,0.501401651,0.174052209,0.321463945,0,3
3.332239978,1.748863718,-2.445004222,0.663677462,-0.887083044,1.332675983,-2.378442222,1.44869062,-0.996071,0.800945744,-0.327211889,0.650784796,-0.167331333,0.569893222,-0.843071291,0.420001772,-0.091083756,0.349664917,-0.460799289,0.340693036,-0.813712533,0.512177507,-0.825798333,0.369043877,-0.357801333,0.416136139,0,4
3.386534468,1.562057757,-1.875360638,0.599878329,-1.065597021,0.971299639,-3.04781766,1.074476987,-1.18340617,0.370961651,0.57268052,0.708349241,0.04321317,0.439292388,-0.25207803,0.495593756,0.402502962,0.384630574,-0.19629627,0.37889402,-0.814429362,0.460770204,-0.983170638,0.334018534,0.37566834,0.33686711,0,4
1.894604545,1.873346219,-4.440816364,2.542253759,-0.442432273,1.801987528,-1.105407,1.157330464,-0.051919955,0.885402199,0.576222273,0.581878462,-0.408873591,0.545536853,-0.6522855,0.579530863,0.343592227,0.558928892,0.053625909,0.427610061,-0.175670955,0.511274131,-0.195349364,0.396724681,-0.186176818,0.360845662,0,5
3.186081967,0.92730697,-4.237278689,0.678481704,-0.575566902,1.033537326,-1.395271689,0.986993141,-1.681496393,0.723325997,-1.217101639,0.34713226,-0.51335718,0.737689872,-1.275309672,0.61506157,-0.824386262,0.587687397,-0.867617639,0.387284368,-0.392722656,0.396679881,-0.362831692,0.551465227,-0.153792098,0.672549895,1,8
2.3319484,2.218662222,-2.326638,0.977653481,-0.03215972,0.945337328,-1.2805063,0.887992031,-1.10506914,0.759710158,-0.9549977,0.607582291,-0.79744314,0.688100568,-0.29346344,0.610760576,0.34801344,0.298744358,-0.4424047,0.46872998,-0.72172442,0.500017929,-0.62205548,0.515498363,-0.0160934,0.411430548,0,3
2.170179744,3.240449462,-3.153387179,0.732939723,-1.892930564,2.588296316,-1.665776513,1.47953709,-0.669476333,0.969749327,-0.89869161,0.845886804,-0.512001313,0.540645396,-0.802530556,0.833413829,-0.328927154,0.496449235,-0.485318462,0.614269477,-0.085627641,0.717385954,0.211632154,0.653988464,-0.194961921,0.667369033,1,9
1.045613206,2.404875913,-3.896223529,2.045958777,-0.026213559,1.516642057,-1.407812294,1.383935901,-0.258383676,0.863787282,-0.395323324,0.6260129,-0.138260221,0.865254235,-0.21081,0.74898107,0.279238412,0.374103552,-0.155236806,0.565235265,-0.171902824,0.655703196,-0.072964568,0.369337768,0.114208765,0.446857931,1,0
1.675688947,0.826141091,-2.947328421,2.38113514,0.979287842,1.676956219,-0.418800474,1.403558921,0.662812789,0.910285037,0.541697789,0.751426254,-0.074378526,0.588947959,-0.205224211,1.151765707,0.509119053,0.589427793,-0.599755526,0.588094003,-0.473697211,0.491074675,-0.233204211,0.461389871,-0.202792474,0.404093598,0,5
2.431124237,1.783014261,-5.338560526,2.146878133,-1.011355105,1.054669372,-1.843198158,0.848390609,-2.041961842,0.637304124,-0.752837632,1.084215716,0.494336758,0.671263175,-0.343542034,0.639273692,-0.216940279,0.668263445,-0.233550026,0.423165292,-0.178528105,0.615263655,0.113303842,0.657263742,-0.005226474,0.626258475,1,1
4.143590789,1.626831896,-4.227568421,0.865092961,-3.113448947,1.727631723,-2.183118116,0.932957273,-0.411725932,0.645223736,-0.427467237,0.46483919,-0.505001866,0.401981499,-0.933015263,0.383216194,-0.617285816,0.405814639,-0.938756053,0.41957289,-0.516467079,0.366598106,0.140598608,0.435763615,-0.499582882,0.437300667,1,4
3.340611667,0.829478083,-3.19677381,0.400425266,-0.147197262,0.746230589,-0.655157262,0.615703434,-1.065698429,0.506014329,-1.537106429,0.414300641,-0.756534667,0.540221547,-1.081214452,0.824162802,-0.397190929,0.383961382,-0.97937381,0.31870316,-0.892531464,0.453066296,-0.891110952,0.458026335,-0.580667352,0.294881132,0,8
3.312111778,1.867224184,-2.554798667,1.416665676,-0.5441004,1.596054218,-1.024124956,0.969602586,-1.515384444,0.732031899,-1.137068667,0.639351743,-0.326480662,0.605652286,-0.707246778,0.880216788,-0.260795358,0.43754901,-0.839649289,0.516554467,-0.598392156,0.700819106,-0.43284888,0.481858064,-0.251668975,0.471760648,0,1
2.347853167,2.013144356,-3.32578381,2.649673808,0.184123262,1.135545367,-1.33161119,1.108092409,-0.045712333,0.797005094,0.417894595,0.624000983,-0.262520905,0.534079448,-0.280103286,0.498377279,0.419911279,0.246583037,-0.090245107,0.374269681,-0.509866643,0.612787541,-0.109789883,0.39613179,-0.153533952,0.361976859,0,7
2.160167308,1.041780077,-4.724869615,2.706357514,1.090489012,1.183974249,-1.122130192,0.749914061,0.491574385,1.085544049,-0.997436385,0.655930206,-0.695806692,0.68733212,-0.508999538,1.100935691,0.148109069,0.382909547,-0.024701385,0.56716049,-0.093983427,0.520750515,0.329506346,0.54646909,-0.054935296,0.416503902,0,5
3.3148265,3.515982147,-4.074743478,1.406806163,0.327768457,1.601048397,-0.920776935,0.986356866,-1.451629261,1.016996909,-0.977524891,0.796693794,-0.5764,0.716304752,-0.951833109,0.735854914,-1.19059787,1.049540224,-0.797543174,0.64119504,-0.349541391,0.509348458,-0.62238752,0.68008738,0.2172945,0.558884616,1,2
2.138474417,1.519060345,-1.883616389,0.689946257,-0.197521167,0.651391466,-1.706566464,1.259403146,-0.517141106,0.756848233,-0.472233806,0.592038999,-0.168963194,0.424274828,-0.362817383,0.410147837,0.2637848,0.418801898,-0.517650053,0.340805839,-0.732787778,0.323380942,-0.888792056,0.510776271,-0.213809222,0.37743816,0,4
2.888309154,1.520145056,-4.418798462,2.899777921,0.711985128,0.817873508,-1.08081759,0.923042858,0.137168513,0.816464171,-0.077103923,0.637760118,0.117458718,0.536183884,-0.021654705,0.424719068,0.062065564,0.321047425,0.083890897,0.474847484,-0.261924821,0.539667795,-0.191065769,0.495941022,-0.214893315,0.471357797,0,0
1.601609645,3.265703029,-3.279125806,1.270005056,-1.511415437,1.706707513,-2.110480077,1.070553343,-0.564728484,0.674918793,-0.033441229,0.36985467,-0.30225871,0.695265648,-0.194283355,0.595940865,-0.001175677,0.316643016,-0.435729622,0.568518565,-0.525739742,0.72687155,-0.134374468,0.399045448,-0.19471991,0.504405705,1,0
2.778283125,2.920091579,-3.80903125,0.943672738,-1.732560938,1.214289637,-1.696497188,0.649180387,-1.52863175,1.167758564,-0.761977021,0.703142432,0.044586417,0.74270428,0.008862138,0.545063221,-0.689196542,0.555254123,-0.872651917,0.66115935,-0.01846464,0.475390021,-0.369038704,0.52221385,-0.297331192,0.621763519,1,3
2.816914688,1.516394739,-5.126778125,1.803333902,-0.725983438,2.440639345,-1.843265,1.126961915,-0.685597156,1.280428406,-0.499342344,0.924778953,-0.751831875,1.129104208,-0.232067656,0.95567488,-0.471166938,0.831623472,-0.447298344,0.701498011,-0.212311,0.501884669,0.066781,0.329297271,0.203907031,0.529072844,1,9
1.869645385,1.34169165,-4.085705769,2.941991489,0.8168,1.26751254,-0.777715538,1.199478954,0.648406538,1.010264902,0.160968462,0.458775885,0.126315346,0.549318058,-0.0578445,0.904781888,0.469588038,0.349092998,-0.328774585,0.423659007,-0.332042692,0.51154591,0.004983923,0.500437638,-0.076832385,0.348521815,0,5
4.004619487,2.411322781,-4.328423077,0.916648944,-2.076505641,2.662214423,-1.765129333,1.154471459,-0.434761,0.875324965,-0.531394692,0.920128658,-1.019193987,1.06590296,-0.409392103,0.494412303,-0.647432128,0.580286558,-0.547414667,0.6120503,-0.057004556,0.457852285,0.132720103,0.374000334,-0.01037969,0.59840585,1,9
3.287867586,1.402320565,-2.101663103,1.580541842,-0.371131621,1.744549466,-1.272273103,1.068686795,-0.709100483,0.454147278,-0.976843966,0.663815069,0.279206055,1.0740897,0.025882138,1.237111163,-0.141165207,0.298661431,-0.289496483,0.61430154,-0.617328148,0.684934728,-0.306295241,0.435881629,-0.025699862,0.408873294,0,1
